name,model,method,condition,num_residues,inference_time,cache_hit_rate,n_computed_steps,rmsd_vs_gt,tm_score_vs_gt,rmsd_vs_baseline
2doqD00,simplefold_360M,uniform,250.0,81,8.358168840408325,,,32.946755525511186,0.0199088102210711,
2doqD00,simplefold_360M,adaptive,0.0,81,15.574178695678713,0.0,500.0,33.050020880342565,0.0170413229403137,
2doqD00,simplefold_360M,adaptive,0.01,81,5.440393924713135,0.666,167.0,33.09085167415393,0.0170893905332686,0.0900759112629249
2doqD00,simplefold_360M,adaptive,0.05,81,2.015989065170288,0.892,54.0,33.22813101706477,0.0174239967986094,0.6782667922978288
2doqD00,simplefold_360M,adaptive,0.1,81,1.3848190307617188,0.932,34.0,33.09034738290546,0.0174990769048972,0.5714883902714515
2doqD00,simplefold_360M,adaptive,0.2,81,1.0290420055389404,0.956,22.0,32.88917891820816,0.0190616798860479,2.342840564092858
2doqD00,simplefold_360M,adaptive,0.4,81,0.8468880653381348,0.968,16.0,33.22750024259685,0.0203765044626699,3.653349256567741
2doqD00,simplefold_360M,adaptive,0.5,81,0.8198893070220947,0.97,15.0,32.729589595345566,0.0210772313119821,3.698400445235722
2doqD00,simplefold_360M,adaptive,1.0,81,0.7304971218109131,0.976,12.0,32.894786035850046,0.0206405539990253,6.313550971658343
1uunA02,simplefold_360M,uniform,12.0,52,0.4216892719268799,,,259.5613363201958,0.0001684391245474,
1uunA02,simplefold_360M,uniform,15.0,52,0.4338469505310058,,,188.1452717277461,0.0003991115399181,
1uunA02,simplefold_360M,uniform,16.0,52,0.4488081932067871,,,171.6252914773147,0.000452429284396,
1uunA02,simplefold_360M,uniform,24.0,52,0.67252516746521,,,90.06263619961256,0.0012143765653982,
1uunA02,simplefold_360M,uniform,36.0,52,1.0035479068756104,,,53.436456382482994,0.0085812245433152,
1uunA02,simplefold_360M,uniform,59.0,52,1.6371920108795166,,,31.21277331516436,0.0120842905844743,
1uunA02,simplefold_360M,uniform,100.0,52,2.793646812438965,,,15.36234461180199,0.0415959887897741,
1uunA02,simplefold_360M,uniform,171.0,52,4.77910590171814,,,16.677612897035434,0.0263792574894171,
1uunA02,simplefold_360M,uniform,250.0,52,6.956132888793945,,,16.763021623236344,0.0248094394426084,
1uunA02,simplefold_360M,adaptive,0.0,52,12.915955066680908,0.0,500.0,14.696635180638244,0.0395618558239085,
1uunA02,simplefold_360M,adaptive,0.01,52,5.147615909576416,0.618,191.0,14.668737855688002,0.0397100562749811,0.0822166357644473
1uunA02,simplefold_360M,adaptive,0.05,52,1.9451591968536377,0.874,63.0,13.890397395097905,0.0422925949535954,2.0714724900600365
1uunA02,simplefold_360M,adaptive,0.1,52,1.3097491264343262,0.924,38.0,13.608041726879428,0.0400351625516879,3.0194106621712224
1uunA02,simplefold_360M,adaptive,0.2,52,0.98360013961792,0.952,24.0,13.26418820344981,0.0423625982912391,3.6422940191352895
1uunA02,simplefold_360M,adaptive,0.4,52,0.7855758666992188,0.966,17.0,12.881240969656456,0.044012072665484,4.493262373878513
1uunA02,simplefold_360M,adaptive,0.5,52,0.7658040523529053,0.968,16.0,11.991930544558407,0.055613618370729,4.992951705704705
1uunA02,simplefold_360M,adaptive,1.0,52,0.6902811527252197,0.974,13.0,14.892713171215286,0.0377858949389997,11.18299083295669
3f3fD01,simplefold_360M,uniform,12.0,51,0.3831238746643066,,,218.3721262735949,0.0002528989318381,
3f3fD01,simplefold_360M,uniform,15.0,51,0.4370708465576172,,,143.32366239076123,0.0028729822096147,
3f3fD01,simplefold_360M,uniform,16.0,51,0.4924759864807129,,,115.7478170055561,0.0059879818949855,
3f3fD01,simplefold_360M,uniform,24.0,51,0.6758809089660645,,,16.025760039027766,0.0536882146999507,
3f3fD01,simplefold_360M,uniform,36.0,51,1.0187039375305176,,,11.389099135027072,0.1006085258412553,
3f3fD01,simplefold_360M,uniform,59.0,51,1.6668758392333984,,,12.501162817743914,0.0825733398850964,
3f3fD01,simplefold_360M,uniform,100.0,51,2.8268837928771973,,,10.150917528821786,0.0899452929723403,
3f3fD01,simplefold_360M,uniform,171.0,51,4.859300851821899,,,9.887228683753968,0.0860301342293714,
3f3fD01,simplefold_360M,uniform,250.0,51,7.077128887176514,,,9.886153520210115,0.0898927348838752,
3f3fD01,simplefold_360M,adaptive,0.0,51,13.099040985107422,0.0,500.0,9.274714884598698,0.0985313038826818,
3f3fD01,simplefold_360M,adaptive,0.01,51,5.023640155792236,0.634,183.0,9.337391220776766,0.0984324796603021,0.2115296550242472
3f3fD01,simplefold_360M,adaptive,0.05,51,1.9353351593017576,0.876,62.0,9.49907455844041,0.0999387757904213,1.335191311495541
3f3fD01,simplefold_360M,adaptive,0.1,51,1.3023459911346436,0.926,37.0,9.498150441501226,0.1069794515021517,1.586156059819095
3f3fD01,simplefold_360M,adaptive,0.2,51,0.9587831497192384,0.952,24.0,9.638812185959956,0.0968928883025437,2.7774906122351752
3f3fD01,simplefold_360M,adaptive,0.4,51,0.7923941612243652,0.966,17.0,9.884171279791294,0.1158571501381594,3.7690440042165223
3f3fD01,simplefold_360M,adaptive,0.5,51,0.7689728736877441,0.968,16.0,9.72756302498722,0.0961810196357308,3.5981697571699507
3f3fD01,simplefold_360M,adaptive,1.0,51,0.6930539608001709,0.974,13.0,12.281292496090453,0.0578324751679286,8.801058356363795
3fvcA02,simplefold_360M,uniform,12.0,100,0.4515368938446045,,,235.62645679813693,0.0004344162350473,
3fvcA02,simplefold_360M,uniform,15.0,100,0.547100305557251,,,159.7413565485749,0.0016330306999542,
3fvcA02,simplefold_360M,uniform,16.0,100,0.5634922981262207,,,137.25396752470215,0.0021312660923707,
3fvcA02,simplefold_360M,uniform,24.0,100,0.8427729606628418,,,31.745363085584973,0.0238070653588508,
3fvcA02,simplefold_360M,uniform,36.0,100,1.2942662239074707,,,30.396899770383353,0.022946612030468,
3fvcA02,simplefold_360M,uniform,59.0,100,2.0869011878967285,,,24.08499093883402,0.0818730078623036,
3fvcA02,simplefold_360M,uniform,100.0,100,3.517660856246948,,,20.96861219261295,0.0584369854053672,
3fvcA02,simplefold_360M,uniform,171.0,100,6.041036128997803,,,14.18135864604419,0.251698939564105,
3fvcA02,simplefold_360M,uniform,250.0,100,8.850826978683472,,,12.297768354386834,0.2599827297988887,
3fvcA02,simplefold_360M,adaptive,0.0,100,16.272058725357056,0.0,500.0,16.52548197786597,0.2291585386764061,
3fvcA02,simplefold_360M,adaptive,0.01,100,5.787246942520142,0.658,171.0,16.61107902423766,0.2236419067810417,0.1785051605163997
3fvcA02,simplefold_360M,adaptive,0.05,100,2.110161781311035,0.89,55.0,16.89976654540721,0.2017629842562877,1.2123188115696484
3fvcA02,simplefold_360M,adaptive,0.1,100,1.4454278945922852,0.932,34.0,16.960875168739864,0.1929247945343828,1.6347655041042444
3fvcA02,simplefold_360M,adaptive,0.2,100,1.0894570350646973,0.954,23.0,16.957300228888084,0.1929753739752797,1.9572379038336083
3fvcA02,simplefold_360M,adaptive,0.4,100,0.8657450675964355,0.968,16.0,18.587011197180395,0.1494525740398061,4.7550471559998915
3fvcA02,simplefold_360M,adaptive,0.5,100,0.8357031345367432,0.97,15.0,19.765485759397848,0.1107713103329911,7.922390673441904
3fvcA02,simplefold_360M,adaptive,1.0,100,0.7426490783691406,0.976,12.0,21.23575812739981,0.0824478402771631,10.478618283463762
2jn0A00,simplefold_360M,uniform,12.0,50,0.3444809913635254,,,230.07517223262735,0.0002224554661476,
2jn0A00,simplefold_360M,uniform,15.0,50,0.425062894821167,,,156.28918578937154,0.0005615501963672,
2jn0A00,simplefold_360M,uniform,16.0,50,0.473917007446289,,,136.64141588621496,0.0007950594373399,
2jn0A00,simplefold_360M,uniform,24.0,50,0.694390058517456,,,45.93186680969164,0.0029261545719797,
2jn0A00,simplefold_360M,uniform,36.0,50,1.0220298767089844,,,27.316819620547136,0.0151472380437755,
2jn0A00,simplefold_360M,uniform,59.0,50,1.6642279624938965,,,41.949590248313086,0.0184835611645927,
2jn0A00,simplefold_360M,uniform,100.0,50,2.8096299171447754,,,2.3641123349775643,0.7178755348272773,
2jn0A00,simplefold_360M,uniform,171.0,50,4.822734117507935,,,2.362642189225774,0.7181125245764725,
2jn0A00,simplefold_360M,uniform,250.0,50,7.071691036224365,,,2.3626122382542336,0.7183727112161381,
2jn0A00,simplefold_360M,adaptive,0.0,50,13.082001209259031,0.0,500.0,2.475635774981647,0.6912389844031942,
2jn0A00,simplefold_360M,adaptive,0.01,50,5.219173908233643,0.618,191.0,2.4710643645347257,0.6932962720957397,0.0460884252143477
2jn0A00,simplefold_360M,adaptive,0.05,50,1.9122891426086424,0.878,61.0,2.46432514459809,0.6952504820947927,0.0999537201680369
2jn0A00,simplefold_360M,adaptive,0.1,50,1.2948291301727295,0.926,37.0,2.452352041359304,0.7021087369142776,0.6544083544993251
2jn0A00,simplefold_360M,adaptive,0.2,50,0.9547967910766602,0.952,24.0,2.3879127166450966,0.7155063608169177,0.6422560160472464
2jn0A00,simplefold_360M,adaptive,0.4,50,0.794748067855835,0.966,17.0,3.1496757104710578,0.5285173372725561,1.9614999795724637
2jn0A00,simplefold_360M,adaptive,0.5,50,0.7694087028503418,0.968,16.0,2.8904667061452978,0.5636801595106432,1.9926003090179647
2jn0A00,simplefold_360M,adaptive,1.0,50,0.6887669563293457,0.974,13.0,9.518667459663796,0.0944379615183917,8.886683803593856
2efkA01,simplefold_360M,uniform,12.0,256,0.7192790508270264,,,254.2177189441485,0.0013183893351253,
2efkA01,simplefold_360M,uniform,15.0,256,0.8047568798065186,,,176.94620183898638,0.0036700083141527,
2efkA01,simplefold_360M,uniform,16.0,256,0.8183653354644775,,,155.74175747881583,0.0048838735872819,
2efkA01,simplefold_360M,uniform,24.0,256,1.21592378616333,,,46.31100942547406,0.0250913966652624,
2efkA01,simplefold_360M,uniform,36.0,256,1.7878708839416504,,,38.37472361030692,0.0417515785300601,
2efkA01,simplefold_360M,uniform,59.0,256,3.1470787525177,,,28.65217692010887,0.1026316985675893,
2efkA01,simplefold_360M,uniform,100.0,256,5.177976131439209,,,6.191932147255232,0.6837407478728276,
2efkA01,simplefold_360M,uniform,171.0,256,8.714451789855957,,,4.048172950364062,0.7667677968821148,
2efkA01,simplefold_360M,uniform,250.0,256,12.940428018569946,,,4.229223697466249,0.7482214103477784,
2efkA01,simplefold_360M,adaptive,0.0,256,24.433437824249268,0.0,500.0,4.3645934077704345,0.7318525531259064,
2efkA01,simplefold_360M,adaptive,0.01,256,8.084137916564941,0.678,161.0,4.378296661902552,0.7309432073973059,0.1015997733777123
2efkA01,simplefold_360M,adaptive,0.05,256,2.8595550060272217,0.896,52.0,4.390333453887824,0.7309153253042036,0.222813050241895
2efkA01,simplefold_360M,adaptive,0.1,256,1.8974337577819824,0.936,32.0,4.380952883813154,0.730587656992566,0.7360228685232192
2efkA01,simplefold_360M,adaptive,0.2,256,1.4455039501190186,0.956,22.0,4.4935615656493,0.724765905274537,1.0491660075267972
2efkA01,simplefold_360M,adaptive,0.4,256,1.1344881057739258,0.968,16.0,5.141786294455096,0.6671951412417255,2.3991428333040683
2efkA01,simplefold_360M,adaptive,0.5,256,1.0389840602874756,0.972,14.0,6.448469593576672,0.5888092512002618,5.0285708294643
2efkA01,simplefold_360M,adaptive,1.0,256,0.9298720359802246,0.976,12.0,7.150155787354871,0.5192951693072587,6.019010788946227
4uf1A00,simplefold_360M,uniform,12.0,135,0.6654829978942871,,,253.252794355812,0.0005701464461309,
4uf1A00,simplefold_360M,uniform,15.0,135,0.6334238052368164,,,175.72969168776683,0.0013393086946885,
4uf1A00,simplefold_360M,uniform,16.0,135,0.6682870388031006,,,152.85438016659612,0.0022406052072866,
4uf1A00,simplefold_360M,uniform,24.0,135,1.0070719718933103,,,37.449027836138335,0.0405909236838394,
4uf1A00,simplefold_360M,uniform,36.0,135,1.4996559619903564,,,20.86869345457052,0.0668540378506775,
4uf1A00,simplefold_360M,uniform,59.0,135,2.484379291534424,,,8.788272614523692,0.3097607028532105,
4uf1A00,simplefold_360M,uniform,100.0,135,4.163017988204956,,,12.052818652949815,0.4060597122526928,
4uf1A00,simplefold_360M,uniform,171.0,135,7.12883996963501,,,12.143871820142254,0.4078597845669101,
4uf1A00,simplefold_360M,uniform,250.0,135,10.42290711402893,,,12.256791290100493,0.3956930165103389,
4uf1A00,simplefold_360M,adaptive,0.0,135,19.19912600517273,0.0,500.0,11.756495215798404,0.4133477779420203,
4uf1A00,simplefold_360M,adaptive,0.01,135,7.063371896743774,0.644,178.0,11.753651390303558,0.4132356739122882,0.0620471691829863
4uf1A00,simplefold_360M,adaptive,0.05,135,2.5589890480041504,0.884,58.0,11.754124826657144,0.4132855322557313,0.1319250016612072
4uf1A00,simplefold_360M,adaptive,0.1,135,1.680286884307861,0.93,35.0,11.795534330379596,0.4106205833486306,0.6033223399070415
4uf1A00,simplefold_360M,adaptive,0.2,135,1.2286357879638672,0.954,23.0,11.784791399555372,0.4123565852153475,0.5944456051481626
4uf1A00,simplefold_360M,adaptive,0.4,135,1.0052709579467771,0.966,17.0,11.722243869033129,0.4142390158085474,0.9017170765232536
4uf1A00,simplefold_360M,adaptive,0.5,135,0.9265038967132568,0.97,15.0,11.757364781173706,0.3877585384037886,2.494327434305195
4uf1A00,simplefold_360M,adaptive,1.0,135,0.8167538642883301,0.976,12.0,13.839666062054745,0.2362921376058659,7.305337160477717
1q0vA00,simplefold_360M,uniform,12.0,81,0.4512350559234619,,,238.87255438477487,0.0004481894066511,
1q0vA00,simplefold_360M,uniform,15.0,81,0.5356087684631348,,,156.691867107279,0.001204094659498,
1q0vA00,simplefold_360M,uniform,16.0,81,0.5633509159088135,,,129.7299794184303,0.0015730379228097,
1q0vA00,simplefold_360M,uniform,24.0,81,0.8173971176147461,,,45.75220752990101,0.0072560818750228,
1q0vA00,simplefold_360M,uniform,36.0,81,1.188194990158081,,,41.858319400574985,0.0082714728019097,
1q0vA00,simplefold_360M,uniform,59.0,81,1.995539903640747,,,46.24235114455611,0.0100533258393456,
1q0vA00,simplefold_360M,uniform,100.0,81,3.3275179862976074,,,46.46982944758854,0.0094903258185305,
1q0vA00,simplefold_360M,uniform,171.0,81,5.744627952575684,,,32.43169562034099,0.0141683831226798,
1q0vA00,simplefold_360M,uniform,250.0,81,8.337937355041504,,,38.43122119778636,0.0177993490678026,
1q0vA00,simplefold_360M,adaptive,0.0,81,15.550458908081056,0.0,500.0,45.873411333150145,0.0077742407967932,
1q0vA00,simplefold_360M,adaptive,0.01,81,5.753683090209961,0.646,177.0,45.89057520031831,0.007729199179175,0.0573829004868916
1q0vA00,simplefold_360M,adaptive,0.05,81,2.1008360385894775,0.886,57.0,45.97395504182014,0.0075542299979763,0.2944244772283496
1q0vA00,simplefold_360M,adaptive,0.1,81,1.4414470195770264,0.93,35.0,45.96092369480824,0.0073627287586268,1.2437081716487377
1q0vA00,simplefold_360M,adaptive,0.2,81,1.059553861618042,0.954,23.0,46.17167955825122,0.0073611804433221,2.033377160849851
1q0vA00,simplefold_360M,adaptive,0.4,81,0.8506052494049072,0.968,16.0,46.91261817969357,0.0074657538026625,8.09842949508326
1q0vA00,simplefold_360M,adaptive,0.5,81,0.8128111362457275,0.97,15.0,46.30477307894159,0.0146595007830304,11.23313667609158
1q0vA00,simplefold_360M,adaptive,1.0,81,0.7308580875396729,0.976,12.0,42.85202505094231,0.01211252640046,12.950777843099107
1u3oA01,simplefold_360M,uniform,12.0,62,0.4278509616851806,,,252.98362230702747,0.0001710345784277,
1u3oA01,simplefold_360M,uniform,15.0,62,0.4563581943511963,,,160.55017638702398,0.0006195500674435,
1u3oA01,simplefold_360M,uniform,16.0,62,0.5063259601593018,,,136.88232482813913,0.0012795278954177,
1u3oA01,simplefold_360M,uniform,24.0,62,0.7052879333496094,,,39.80511694025243,0.0095891015338139,
1u3oA01,simplefold_360M,uniform,36.0,62,1.0539848804473877,,,22.136810601604346,0.0298293413156825,
1u3oA01,simplefold_360M,uniform,59.0,62,1.718484878540039,,,2.224774755331648,0.6949473950699345,
1u3oA01,simplefold_360M,uniform,100.0,62,2.89935302734375,,,2.1027975395841385,0.6927358004614682,
1u3oA01,simplefold_360M,uniform,171.0,62,4.960149049758911,,,2.1938310710871396,0.6876359488197682,
1u3oA01,simplefold_360M,uniform,250.0,62,7.125888109207153,,,2.11842372190306,0.6975207498403053,
1u3oA01,simplefold_360M,adaptive,0.0,62,13.45755696296692,0.0,500.0,2.440611434340718,0.6722764168988827,
1u3oA01,simplefold_360M,adaptive,0.01,62,5.4970009326934814,0.608,196.0,2.4318768084000104,0.672933346706774,0.0215859240846925
1u3oA01,simplefold_360M,adaptive,0.05,62,1.9886999130249023,0.876,62.0,2.4064584847059685,0.6741365776785173,0.0718409288818127
1u3oA01,simplefold_360M,adaptive,0.1,62,1.3234388828277588,0.926,37.0,2.3979164468821956,0.6838788918349685,0.530163464448544
1u3oA01,simplefold_360M,adaptive,0.2,62,0.9787418842315674,0.952,24.0,2.678120524216433,0.6221374274658705,1.3692564404051577
1u3oA01,simplefold_360M,adaptive,0.4,62,0.8066308498382568,0.966,17.0,3.1003437324899505,0.5588130408803067,2.2633601777374484
1u3oA01,simplefold_360M,adaptive,0.5,62,0.7771987915039062,0.968,16.0,3.4403098535743997,0.4858741579814818,2.8411113920689224
1u3oA01,simplefold_360M,adaptive,1.0,62,0.716331958770752,0.974,13.0,7.821902013279571,0.1638665988100504,7.695812250568156
1yc9A02,simplefold_360M,uniform,12.0,83,0.4629418849945068,,,247.51255730116569,0.000347304748725,
1yc9A02,simplefold_360M,uniform,15.0,83,0.527472734451294,,,150.66921136139405,0.0031629047249737,
1yc9A02,simplefold_360M,uniform,16.0,83,0.5460391044616699,,,124.40479305765992,0.0051136489711279,
1yc9A02,simplefold_360M,uniform,24.0,83,0.7976546287536621,,,32.28200379227199,0.0545224749452754,
1yc9A02,simplefold_360M,uniform,36.0,83,1.2088770866394043,,,17.92487123521292,0.0736440313546589,
1yc9A02,simplefold_360M,uniform,59.0,83,1.9526638984680176,,,12.806610278696548,0.1333254509509036,
1yc9A02,simplefold_360M,uniform,100.0,83,3.2753689289093018,,,7.983284907708296,0.2246594511602035,
1yc9A02,simplefold_360M,uniform,171.0,83,5.509224891662598,,,6.550662412783164,0.280987220911289,
1yc9A02,simplefold_360M,uniform,250.0,83,8.268497228622437,,,6.4427423167887445,0.2928231129215689,
1yc9A02,simplefold_360M,adaptive,0.0,83,15.390427112579346,0.0,500.0,6.224543445057903,0.3168568458986492,
1yc9A02,simplefold_360M,adaptive,0.01,83,5.457056999206543,0.66,170.0,6.2323248177633435,0.3146337151167053,0.8730015580767694
1yc9A02,simplefold_360M,adaptive,0.05,83,2.0723226070404053,0.886,57.0,6.09031195925334,0.3346811027454933,3.3745359153170504
1yc9A02,simplefold_360M,adaptive,0.1,83,1.406538963317871,0.93,35.0,6.265263628978101,0.3260291113472502,1.1174540862118545
1yc9A02,simplefold_360M,adaptive,0.2,83,1.054399013519287,0.954,23.0,6.823794739826892,0.2655028028683542,2.574726689494615
1yc9A02,simplefold_360M,adaptive,0.4,83,0.84200119972229,0.968,16.0,7.498578155066573,0.2605229369019604,4.711148860904797
1yc9A02,simplefold_360M,adaptive,0.5,83,0.8086338043212891,0.97,15.0,7.507941933251531,0.2521615894895905,4.725896249912967
1yc9A02,simplefold_360M,adaptive,1.0,83,0.7230548858642578,0.976,12.0,11.826230317517242,0.1181081741001275,10.117593768515349
3rsiB01,simplefold_360M,uniform,12.0,64,0.327625036239624,,,233.8258865529556,0.0002689081517853,
3rsiB01,simplefold_360M,uniform,15.0,64,0.4105727672576904,,,163.5079455544548,0.0008517118698606,
3rsiB01,simplefold_360M,uniform,16.0,64,0.4337086677551269,,,144.19641777142533,0.0016235999308228,
3rsiB01,simplefold_360M,uniform,24.0,64,0.6486270427703857,,,35.22746295935366,0.0118431445553137,
3rsiB01,simplefold_360M,uniform,36.0,64,0.9705841541290284,,,7.699651837151835,0.4641349991421525,
3rsiB01,simplefold_360M,uniform,59.0,64,1.607224941253662,,,0.9135708468801098,0.9355111742338028,
3rsiB01,simplefold_360M,uniform,100.0,64,2.693060874938965,,,0.8887211131594491,0.9354747554686372,
3rsiB01,simplefold_360M,uniform,171.0,64,4.60615873336792,,,0.8669309270208437,0.9365483185098108,
3rsiB01,simplefold_360M,uniform,250.0,64,6.739060878753662,,,0.786481230919041,0.9436710315172764,
3rsiB01,simplefold_360M,adaptive,0.0,64,12.494541883468628,0.0,500.0,0.9367937348193112,0.9195176609899004,
3rsiB01,simplefold_360M,adaptive,0.01,64,4.5023510456085205,0.66,170.0,0.9255057003032784,0.92067329462213,0.0620130726093119
3rsiB01,simplefold_360M,adaptive,0.05,64,1.7331771850585938,0.888,56.0,0.9272420008245408,0.919907755646346,0.1838576432824204
3rsiB01,simplefold_360M,adaptive,0.1,64,1.230816125869751,0.93,35.0,0.9381924642803864,0.9175532200006444,0.3368308488048301
3rsiB01,simplefold_360M,adaptive,0.2,64,0.9167320728302002,0.954,23.0,0.991652757839308,0.914816226687558,0.7355250909828991
3rsiB01,simplefold_360M,adaptive,0.4,64,0.7757091522216797,0.966,17.0,1.730213996539541,0.7507695501062458,1.7029914919189708
3rsiB01,simplefold_360M,adaptive,0.5,64,0.7231659889221191,0.97,15.0,3.2290849620420365,0.5111032346089254,3.0933980698993917
3rsiB01,simplefold_360M,adaptive,1.0,64,0.6420717239379883,0.976,12.0,10.019194710469607,0.1399787607613218,10.05167803750034
1x6fA00,simplefold_360M,uniform,12.0,88,0.4090259075164795,,,241.57715565498864,0.0004407205598665,
1x6fA00,simplefold_360M,uniform,15.0,88,0.4906282424926758,,,148.59418083085612,0.0074037799381347,
1x6fA00,simplefold_360M,uniform,16.0,88,0.5492551326751709,,,125.27178042342852,0.0065782213281892,
1x6fA00,simplefold_360M,uniform,24.0,88,0.8262550830841064,,,28.123257546688546,0.0339496660311394,
1x6fA00,simplefold_360M,uniform,36.0,88,1.2252798080444336,,,29.34139608620685,0.0408964201012075,
1x6fA00,simplefold_360M,uniform,59.0,88,1.9254920482635496,,,23.66032867960179,0.0509526102260071,
1x6fA00,simplefold_360M,uniform,100.0,88,3.309946060180664,,,20.705572344882604,0.077472752251468,
1x6fA00,simplefold_360M,uniform,171.0,88,5.836106061935425,,,20.881369292797025,0.057891964918327,
1x6fA00,simplefold_360M,uniform,250.0,88,8.270959854125977,,,19.05841214679353,0.0535489743992685,
1x6fA00,simplefold_360M,adaptive,0.0,88,15.625203847885132,0.0,500.0,20.466447272914532,0.0763114420428048,
1x6fA00,simplefold_360M,adaptive,0.01,88,5.111185789108276,0.69,155.0,20.478698667852203,0.0791570679868489,0.8122997289797195
1x6fA00,simplefold_360M,adaptive,0.05,88,1.95111083984375,0.896,52.0,19.949883385261188,0.0769030579182969,1.366626823793767
1x6fA00,simplefold_360M,adaptive,0.1,88,1.339000940322876,0.936,32.0,19.75716911672727,0.073473649395048,2.8309430706141168
1x6fA00,simplefold_360M,adaptive,0.2,88,1.024482011795044,0.956,22.0,19.259193437025257,0.0784725096845967,3.593883173645909
1x6fA00,simplefold_360M,adaptive,0.4,88,0.8528800010681152,0.968,16.0,17.827782209476098,0.0814308234903788,5.846689718727746
1x6fA00,simplefold_360M,adaptive,0.5,88,0.8216819763183594,0.97,15.0,17.24935793106985,0.0790147570412635,6.886081558075157
1x6fA00,simplefold_360M,adaptive,1.0,88,0.7409639358520508,0.976,12.0,16.598503613920613,0.0753739467611761,8.258557433411754
1ibtC00,simplefold_360M,uniform,12.0,76,0.4405760765075683,,,236.46284243184184,0.0004220229426321,
1ibtC00,simplefold_360M,uniform,15.0,76,0.4880249500274658,,,148.51989209739963,0.002381076875485,
1ibtC00,simplefold_360M,uniform,16.0,76,0.5489838123321533,,,119.13945025694036,0.007104972606924,
1ibtC00,simplefold_360M,uniform,24.0,76,0.8006570339202881,,,15.142447956869953,0.0626470861862322,
1ibtC00,simplefold_360M,uniform,36.0,76,1.1884140968322754,,,14.99261232237567,0.1027374732016017,
1ibtC00,simplefold_360M,uniform,59.0,76,1.9033799171447752,,,18.313413534371488,0.0510102781378496,
1ibtC00,simplefold_360M,uniform,100.0,76,3.2495570182800293,,,18.320657981963805,0.0487012973328063,
1ibtC00,simplefold_360M,uniform,171.0,76,5.502517938613892,,,18.428150801368464,0.0489197492994919,
1ibtC00,simplefold_360M,uniform,250.0,76,8.253089666366577,,,18.231071548793768,0.0486044588974803,
1ibtC00,simplefold_360M,adaptive,0.0,76,15.313642024993896,0.0,500.0,17.973558946871535,0.0549679924230667,
1ibtC00,simplefold_360M,adaptive,0.01,76,5.407975196838379,0.662,169.0,18.040719819753612,0.0548172597228278,0.6247107604277092
1ibtC00,simplefold_360M,adaptive,0.05,76,2.070543050765991,0.886,57.0,18.44830781730574,0.0392669157726814,4.053739675454865
1ibtC00,simplefold_360M,adaptive,0.1,76,1.3735980987548828,0.932,34.0,18.42356861526944,0.0413010558287201,3.4562193968279913
1ibtC00,simplefold_360M,adaptive,0.2,76,1.0470283031463623,0.954,23.0,18.40456728105117,0.0398334465377654,4.12455792612895
1ibtC00,simplefold_360M,adaptive,0.4,76,0.8334650993347168,0.968,16.0,18.13279919502199,0.0449017711844574,4.109363398957122
1ibtC00,simplefold_360M,adaptive,0.5,76,0.8091788291931152,0.97,15.0,18.3984976984808,0.0431523834258441,3.939099116174874
1ibtC00,simplefold_360M,adaptive,1.0,76,0.7260429859161377,0.976,12.0,18.448854217518974,0.0525147082244935,8.577582476798776
1an2A00,simplefold_360M,uniform,12.0,86,0.460184097290039,,,242.2083715444649,0.0006409426317363,
1an2A00,simplefold_360M,uniform,15.0,86,0.5215222835540771,,,172.193912848145,0.000997278420691,
1an2A00,simplefold_360M,uniform,16.0,86,0.5616869926452637,,,148.9449793499209,0.0012245733862887,
1an2A00,simplefold_360M,uniform,24.0,86,0.8345868587493896,,,23.553461787942418,0.0626779983563873,
1an2A00,simplefold_360M,uniform,36.0,86,1.2446680068969729,,,22.32809206237698,0.0612941030665081,
1an2A00,simplefold_360M,uniform,59.0,86,2.035904884338379,,,2.8471562492908844,0.6670663520387469,
1an2A00,simplefold_360M,uniform,100.0,86,3.4527790546417236,,,1.9819639325502223,0.8401364780756462,
1an2A00,simplefold_360M,uniform,171.0,86,5.903217077255249,,,1.8856390029035413,0.8581181593178575,
1an2A00,simplefold_360M,uniform,250.0,86,8.614394903182983,,,1.8990798947117544,0.856536843072616,
1an2A00,simplefold_360M,adaptive,0.0,86,15.823153018951416,0.0,500.0,2.119367801956377,0.8350717606116865,
1an2A00,simplefold_360M,adaptive,0.01,86,5.1327478885650635,0.692,154.0,2.1157934426552316,0.8351176650415048,0.0437764612884218
1an2A00,simplefold_360M,adaptive,0.05,86,1.9443612098693848,0.898,51.0,2.1144538522369354,0.8349274504262727,0.1634782824143804
1an2A00,simplefold_360M,adaptive,0.1,86,1.3683230876922607,0.936,32.0,2.059621231288066,0.8402834904282158,0.2616575063252884
1an2A00,simplefold_360M,adaptive,0.2,86,1.0083041191101074,0.958,21.0,2.1011721458215824,0.8105408557739316,1.3653800053902454
1an2A00,simplefold_360M,adaptive,0.4,86,0.8568930625915527,0.968,16.0,2.249652409155165,0.7666100272271325,1.5999150692944832
1an2A00,simplefold_360M,adaptive,0.5,86,0.7900269031524658,0.972,14.0,4.710885835287719,0.4128508082199509,4.671203000689054
1an2A00,simplefold_360M,adaptive,1.0,86,0.7479419708251953,0.976,12.0,4.251995816225316,0.4681358919449629,4.344094714979304
1vq8B01,simplefold_360M,uniform,12.0,89,0.4248251914978027,,,262.8750384696082,0.0002509795766063,
1vq8B01,simplefold_360M,uniform,15.0,89,0.5482549667358398,,,189.4487575381472,0.0005504232199303,
